ID,H1,H2,H3,H4,H5,H6,H7,H8,H9,N2,N3,N4,N5,N6,N7,N8,N9,N10,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,C1,C2,C3,C4,C5,C6,C7,C8,C9,Sexo,,,
1001,1,2,3.00,3,2,3,9,38,12,51,12,11,1,0,1,5,4,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1002,1,2,3.00,2,2,2,97,36,14,47,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1003,1,1,3.00,0,1,1,16,36,16,49,14,97,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1004,1,2,3.00,6,0,4,12,44,11,28,12,16,0,1,2,4,5,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1005,1,2,3.00,2,0,1,12,23,12,31,7,12,0,1,4,5,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1006,2,2,3.00,6,1,7,97,45,14,40,98,12,1,0,2,5,3,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1007,1,2,3.00,0,2,3,97,21,12,41,98,97,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1008,1,2,3.00,2,1,2,97,43,14,42,12,97,1,0,2,5,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1009,1,3,3.00,2,2,3,6,45,13,51,9,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1010,1,2,3.00,2,2,3,16,40,16,66,12,16,1,0,5,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1011,1,2,3.00,1,2,3,16,21,13,29,99,97,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1012,1,1,3.00,1,0,1,15,45,12,30,12,16,0,1,1,5,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,,,
1013,1,1,3.00,2,1,10,6,89,14,64,6,97,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1014,1,2,3.00,4,0,4,12,43,13,63,8,12,0,1,4,5,1,2,3,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,,,
1015,1,2,3.00,2,2,5,12,34,14,38,14,97,1,0,4,5,1,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1016,1,1,3.00,2,1,1,12,63,18,57,8,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1017,1,1,3.00,2,0,3,16,73,18,65,8,16,0,1,5,4,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1018,1,1,3.00,2,0,2,16,51,13,65,16,17,0,1,4,5,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1019,1,2,3.00,0,1,1,17,25,16,51,14,97,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1020,1,1,3.00,1,0,10,12,38,16,65,12,18,0,1,4,5,1,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1021,1,2,3.00,5,1,5,17,57,16,66,12,16,1,0,4,5,3,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,,,
1022,1,2,3.00,0,2,11,8,64,14,60,10,97,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1023,1,1,3.00,2,2,2,13,58,13,46,13,97,1,0,5,4,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1024,3,2,3.00,3,2,0,12,35,20,67,10,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1025,1,2,3.00,2,0,1,14,54,14,54,12,14,0,1,4,5,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1026,1,2,3.00,2,1,5,10,57,12,49,14,19,1,0,1,5,2,3,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1027,1,2,3.00,3,0,1,8,40,16,40,8,16,0,1,4,5,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1028,1,1,3.00,0,2,1,16,21,12,30,16,97,1,0,5,4,3,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,1,,,
1029,2,2,3.00,0,2,7,99,19,12,29,99,97,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1030,3,3,3.00,0,0,6,12,23,14,29,12,97,0,1,3,5,2,1,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,,,
1031,3,2,3.00,1,1,2,14,43,18,52,10,97,2,0,4,5,2,3,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,,,
1032,1,2,3.00,0,1,2,12,21,14,55,12,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1033,1,2,3.00,0,0,1,17,23,16,23,14,97,0,1,1,5,2,4,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,,,
1034,1,2,3.00,0,2,1,13,21,13,29,18,97,2,0,5,1,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1035,1,2,3.00,2,2,5,12,40,13,31,16,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1036,1,2,3.00,2,2,6,98,63,12,51,98,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1037,1,2,3.00,0,1,8,20,23,16,19,16,97,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1038,1,1,3.00,1,0,11,8,82,10,33,7,8,0,1,3,4,2,1,5,1,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9,1,,,
1039,1,1,3.00,4,1,8,98,31,8,0,11,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1040,1,2,3.00,2,0,5,3,28,14,0,5,11,0,2,4,5,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,,
1041,1,2,3.00,2,0,12,0,28,8,23,97,97,0,2,5,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1042,1,2,3.00,3,2,10,98,35,12,43,8,6,1,0,3,5,1,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1043,1,2,3.00,2,2,2,13,38,12,0,12,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1044,1,2,3.00,3,2,3,8,45,16,47,14,13,1,0,5,4,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,,
1045,1,1,3.00,2,1,2,8,54,14,30,12,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1046,1,2,3.00,5,1,9,97,43,13,51,12,13,1,0,2,5,3,4,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,,,
1047,1,2,3.00,2,0,4,20,35,16,49,16,16,0,1,4,5,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1048,1,2,3.00,1,2,2,99,31,14,32,99,12,1,0,5,3,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1049,1,2,3.00,0,2,1,16,48,16,31,16,97,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1050,1,1,3.00,1,0,6,16,44,16,74,12,97,0,1,5,4,1,3,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,,,
1051,1,2,3.00,2,1,2,12,22,10,0,10,97,8,0,5,4,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1052,1,2,3.00,4,2,4,98,57,11,26,9,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1053,1,1,3.00,1,2,7,12,19,11,28,12,97,1,0,1,5,3,2,4,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,1,2,,,
1054,1,1,3.00,0,1,98,99,78,6,22,98,97,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1055,1,3,3.00,1,2,1,97,20,12,43,13,13,1,0,1,5,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1056,1,2,3.00,1,0,3,12,35,12,36,12,13,0,1,4,5,1,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1057,1,2,3.00,0,2,0,98,71,12,51,97,12,1,0,4,5,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1058,1,1,3.00,2,1,2,12,49,19,73,10,97,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1059,1,1,3.00,1,2,1,97,72,12,39,12,12,2,0,5,4,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1060,1,1,3.00,2,1,2,12,46,12,29,12,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1061,1,2,3.00,2,2,0,97,69,14,57,98,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1062,1,2,3.00,3,3,5,12,25,9,0,12,97,8,0,4,5,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1063,1,3,3.00,0,2,1,13,22,12,31,13,97,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1064,1,2,3.00,1,0,1,12,53,13,52,99,97,0,1,2,5,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1065,1,1,3.00,0,2,1,12,39,14,54,12,97,1,0,4,3,5,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,,,
1066,1,1,3.00,2,1,4,16,41,14,56,13,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1067,1,2,3.00,4,0,3,97,58,12,51,12,12,0,2,3,5,1,4,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,,,
1068,1,1,3.00,0,1,6,11,21,14,55,16,97,2,0,1,5,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1069,1,2,3.00,0,0,6,98,61,12,40,98,97,0,2,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1070,1,2,3.00,0,0,6,16,47,16,40,98,97,0,1,3,5,2,1,4,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,,,
1071,1,1,3.00,0,1,8,10,37,15,57,97,97,1,0,5,4,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1072,1,2,3.00,0,1,3,8,25,14,29,13,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1073,3,2,3.00,0,0,8,97,24,13,42,6,97,0,1,5,4,1,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,,,
1074,3,2,3.00,4,2,5,97,28,7,29,8,97,1,0,1,5,3,4,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,1,2,,,
1075,3,2,3.00,4,2,6,97,35,12,42,98,97,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1076,1,3,3.00,0,0,8,98,85,12,43,99,97,0,1,1,5,4,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,
1077,1,1,3.00,3,1,5,8,79,14,64,98,8,2,0,5,4,2,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1078,1,1,3.00,4,2,5,98,77,12,47,98,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1079,1,1,3.00,2,0,5,98,83,8,41,98,14,0,2,1,3,5,2,4,1,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,1,,,
1080,1,2,3.00,2,1,6,12,65,13,43,13,97,1,0,5,4,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1081,1,2,3.00,2,1,2,6,50,18,64,5,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1082,1,2,3.00,2,2,3,12,32,12,46,12,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1083,1,1,3.00,1,2,3,12,25,12,47,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1084,1,2,3.00,4,0,3,12,60,13,41,12,13,0,2,5,3,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1085,1,2,3.00,7,1,2,8,57,16,64,11,19,1,0,4,5,1,3,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,,
1086,1,2,3.00,0,1,2,15,20,13,39,12,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1087,1,1,3.00,3,0,8,98,48,12,42,6,12,0,1,1,5,4,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1088,1,2,3.00,8,1,6,14,53,19,64,12,14,2,0,3,5,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,,,
1089,1,3,3.00,6,2,3,8,52,16,64,8,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1090,1,1,3.00,5,0,3,12,35,14,42,11,16,0,1,1,5,3,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1091,1,2,3.00,2,1,9,16,28,15,74,14,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1092,1,2,3.00,1,0,5,20,25,16,74,16,16,0,1,3,5,4,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,,,
1093,1,2,3.00,0,1,4,18,25,15,46,13,18,1,0,4,5,2,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1094,1,1,3.00,0,2,2,18,25,14,0,16,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1095,1,1,3.00,0,0,3,16,21,15,46,18,13,0,1,3,5,1,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,,,
1096,1,2,3.00,0,1,6,18,24,16,74,14,15,2,0,1,5,4,3,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,
1097,1,1,3.00,1,1,3,9,27,17,29,12,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1098,3,1,3.00,1,0,3,12,26,16,0,12,16,0,1,5,4,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,,,
1099,1,2,3.00,3,1,2,18,38,14,64,12,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1100,1,1,3.00,1,1,7,18,27,16,60,13,14,1,0,4,5,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1101,1,1,3.00,4,0,2,9,66,13,48,13,13,0,1,1,4,5,3,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,
1102,1,3,3.00,7,3,1,10,55,12,0,12,97,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1103,1,1,3.00,0,0,4,12,33,16,61,13,97,0,1,4,5,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,
1104,1,2,1.00,2,1,5,99,63,16,68,6,16,2,0,4,5,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,
1105,1,9,1.00,9,9,2,16,99,99,0,99,97,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1106,1,2,1.00,1,0,0,8,54,12,57,12,12,0,1,3,5,1,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,
1107,1,2,1.00,1,2,0,12,51,16,64,12,20,1,0,4,5,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,
1108,1,3,1.00,2,2,2,99,29,15,66,99,97,1,0,4,5,1,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,,,
1109,1,2,1.00,1,1,2,12,51,15,46,12,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1110,1,2,1.00,3,0,11,98,84,8,0,98,6,0,1,1,5,3,2,4,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,
1111,1,2,1.00,2,2,1,12,43,15,51,12,16,1,0,5,4,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1112,1,2,1.00,2,0,2,14,44,12,46,11,12,0,1,3,5,1,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1113,1,2,1.00,1,3,5,11,30,12,28,11,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1114,1,1,1.00,5,2,6,97,81,7,40,98,8,2,0,1,2,3,4,5,1,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1115,1,2,1.00,3,2,4,8,74,8,28,8,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1116,1,2,1.00,0,0,2,12,30,12,35,12,97,0,2,1,5,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1117,1,2,1.00,2,1,2,10,42,12,60,13,12,1,0,3,5,1,2,4,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,,,
1118,1,2,1.00,0,1,4,97,21,10,19,10,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1119,1,2,1.00,7,0,5,98,62,8,34,98,12,0,1,1,3,2,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1120,1,2,1.00,0,1,2,16,18,11,0,17,97,2,0,4,5,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1121,1,1,1.00,3,1,1,3,44,17,66,3,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1122,1,2,1.00,3,0,3,19,38,18,66,16,12,0,1,4,5,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1123,1,2,1.00,2,1,0,12,54,12,51,12,97,2,0,4,5,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,,,
1124,1,2,1.00,3,1,3,12,31,13,22,11,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1125,1,2,1.00,2,0,8,98,35,11,50,99,11,0,1,4,5,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,,,
1126,1,3,1.00,2,3,4,7,38,12,22,8,97,1,0,4,5,1,3,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,,,
1127,1,2,1.00,2,1,1,12,52,12,30,12,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1128,1,2,1.00,2,0,2,8,40,13,44,12,8,0,1,4,5,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1129,1,2,1.00,3,0,7,4,55,11,29,12,97,0,1,3,5,1,4,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,,,
1130,1,2,1.00,9,2,4,12,34,12,30,12,11,1,0,2,4,5,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,,,
1131,1,3,1.00,1,3,3,3,68,12,30,11,97,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1132,1,1,1.00,1,0,4,9,29,12,28,12,13,0,1,2,5,4,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1133,1,2,1.00,2,2,4,7,38,12,30,97,12,1,0,5,4,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,,,
1134,1,1,1.00,1,0,2,11,27,11,51,9,12,0,1,4,5,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1135,1,2,1.00,4,1,3,9,55,12,43,9,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1136,1,1,1.00,3,1,10,98,63,9,34,98,98,1,0,1,2,4,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1137,1,2,1.00,1,2,10,8,43,15,62,8,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1138,1,2,1.00,2,0,0,8,65,12,28,8,97,0,1,2,3,5,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1139,1,1,1.00,0,1,8,8,80,14,64,8,97,2,0,4,5,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1140,1,1,1.00,0,1,1,12,25,14,51,12,97,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1141,1,2,1.00,4,0,99,99,60,12,42,99,97,0,1,1,5,3,4,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,,,
1142,1,2,1.00,1,2,3,12,21,12,28,12,97,2,0,3,5,1,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1143,1,2,1.00,1,2,13,9,23,10,29,9,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1144,1,2,1.00,8,0,7,98,58,9,0,99,97,0,1,4,5,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1145,1,2,1.00,2,2,3,12,36,11,34,10,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1146,1,2,1.00,4,0,1,8,53,12,42,8,12,0,2,2,5,1,3,4,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,,,
1147,1,1,1.00,3,8,4,12,30,15,45,16,14,1,0,2,4,5,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1148,1,2,1.00,0,1,7,14,28,16,19,12,14,2,0,1,5,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1149,1,3,1.00,4,3,9,98,72,6,29,98,97,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1150,1,1,1.00,1,0,3,14,26,14,47,12,13,0,1,4,5,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1151,1,2,1.00,2,2,4,97,39,13,51,14,16,2,0,4,5,1,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,,,
1152,1,2,1.00,0,1,0,12,23,12,43,12,97,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1153,1,2,1.00,0,0,4,8,26,14,66,12,97,0,1,2,5,3,4,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,,,
1154,1,1,1.00,0,1,3,97,45,15,48,14,18,1,0,5,4,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,,,
1155,1,2,1.00,2,1,0,14,62,16,60,14,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1156,1,2,1.00,1,0,9,98,80,9,35,8,97,0,2,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1157,1,2,1.00,2,2,7,98,74,12,0,8,12,1,0,1,5,2,3,4,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,,,
1158,1,2,1.00,1,2,9,97,24,12,27,13,97,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1159,1,2,1.00,2,0,2,8,46,12,51,12,12,0,1,2,5,3,1,4,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,,,
1160,1,2,1.00,2,2,3,8,32,14,38,12,14,1,0,1,5,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,,,
1161,1,2,1.00,3,1,2,12,50,12,44,12,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1162,1,2,1.00,0,0,4,20,38,16,66,8,97,0,1,5,4,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1163,1,1,1.00,2,1,4,8,40,12,44,12,97,1,0,1,5,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1164,1,2,1.00,2,2,5,8,51,11,38,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1165,1,2,1.00,4,0,10,4,59,8,40,8,97,0,1,2,5,3,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
